datetime,open,high,low,close,volume,adx,bop,ema,sma1,sma2,sma3,sma4,obv,kst,kst_signal,macd,macd_signal,macd_hist,mfi,percent_b,ultosc,Pct_change
2011-03-14 00:00:00,38.31,39.54,38.06,39.23,51306100,22.5478,0.62162,32.90874,39.27286,37.8885,34.448,34.10775,357130200.0,179.95819,174.64181,1.39618,1.51802,-0.12185,68.82894,0.72863,58.90686,-0.0234005476723924
2011-03-07 00:00:00,39.35,39.44,37.06,37.91,92113500,24.26993,-0.60504,32.84521,39.07,37.667,34.3536,34.1083,305824100.0,183.65544,171.27421,1.43532,1.54849,-0.11316,68.3831,0.5385,54.52513,-0.0336477185827173
2011-02-28 00:00:00,39.19,39.64,38.38,39.05,57526300,26.03202,-0.11111,32.79431,39.00857,37.486,34.269,34.11415,397937600.0,185.4208,166.71951,1.59881,1.57678,0.02204,81.1575,0.72484,55.42149,0.0300712213136375
2011-02-21 00:00:00,39.73,40.0,37.94,39.04,59930200,26.83003,-0.33495,32.73144,38.97286,37.263,34.1538,34.1133,340411300.0,183.6361,161.10094,1.66816,1.57127,0.09689,74.69432,0.74561,56.82393,-0.0002560819462227
2011-02-14 00:00:00,39.95,40.83,39.75,40.25,41153900,27.68942,0.27778,32.66804,38.86857,37.023,34.0364,34.1104,400341500.0,181.23092,154.61058,1.73342,1.54704,0.18638,74.71555,0.93043,56.83448,0.0309938524590163
2011-02-07 00:00:00,39.7,40.07,39.17,39.85,45644500,26.33458,0.16666,32.59184,38.60571,36.671,33.8614,34.0994,359187600.0,175.98316,147.85515,1.6683,1.50045,0.16785,75.07219,0.91914,57.50844,-0.0099378881987577
2011-01-31 00:00:00,38.06,39.73,37.93,39.58,51122200,25.34269,0.84445,32.51889,38.36143,36.3465,33.7102,34.09125,313543100.0,169.56475,141.03015,1.60165,1.45849,0.14317,75.31695,0.93008,58.39097,-0.0067754077791719
2011-01-24 00:00:00,37.61,38.8,37.47,37.81,60410800,24.50053,0.15038,32.44792,38.07286,36.004,33.538,34.0799,262420900.0,158.62633,133.64235,1.52078,1.4227,0.09808,75.03274,0.73974,53.71684,-0.0447195553309751
2011-01-17 00:00:00,38.85,39.1,37.24,37.48,57561000,24.27975,-0.73656,32.39403,37.99286,35.7545,33.3914,34.0731,202010100.0,153.70064,125.95951,1.57565,1.39818,0.17747,66.70734,0.72047,57.90866,-0.0087278497751919
2011-01-10 00:00:00,38.17,39.11,37.72,38.8,39293800,24.04198,0.45324,32.34292,37.92571,35.517,33.2446,34.0777,259571100.0,149.64977,117.86094,1.65636,1.35381,0.30256,75.44628,0.90631,73.23596,0.0352187833511206
2011-01-03 00:00:00,38.82,39.08,37.97,38.31,42675700,23.13488,-0.45946,32.27802,37.36429,35.146,33.1012,34.07225,220277300.0,142.66315,109.10781,1.6009,1.27817,0.32273,75.63918,0.88326,70.03054,-0.0126288659793812
2010-12-27 00:00:00,38.11,38.59,37.88,38.41,14415200,21.81105,0.42253,32.2174,36.94714,34.805,33.011,34.0637,262953000.0,134.85363,100.08292,1.5567,1.19749,0.35922,69.01342,0.93406,74.43024,0.0026102845210127
2010-12-20 00:00:00,37.8,38.25,37.48,38.14,17179600,20.68054,0.44156,32.15516,36.53286,34.4495,32.9412,34.0548,248537800.0,125.22291,90.41906,1.46747,1.10768,0.35979,70.54146,0.95295,69.47735,-0.0070294194220253
2010-12-13 00:00:00,37.64,37.72,36.99,37.56,36662900,19.67421,-0.10959,32.09501,36.27286,34.167,32.8382,34.0445,231358200.0,120.43205,80.3898,1.35972,1.01774,0.34199,71.6821,0.94829,70.29703,-0.015207131620346
2010-12-06 00:00:00,36.96,37.61,36.54,37.25,44019800,18.93061,0.27103,32.04009,35.87857,33.8895,32.7552,34.03555,194695300.0,114.55813,69.33026,1.26148,0.93224,0.32924,70.8717,0.97258,69.09426,-0.0082534611288604
2010-11-29 00:00:00,34.79,37.09,34.37,37.01,57965200,18.20065,0.81618,31.98773,35.45571,33.6275,32.65,34.02545,150675500.0,103.07453,57.23045,1.14929,0.84993,0.29936,70.45199,1.01428,69.1863,-0.0064429530201343
2010-11-22 00:00:00,35.24,35.51,34.63,34.87,37581400,17.74866,-0.42046,31.93725,35.11,33.2685,32.5586,34.0115,92710300.0,89.48077,45.08272,1.01382,0.77509,0.23874,62.40569,0.7426,62.93713,-0.0578222102134557
2010-11-15 00:00:00,35.61,35.72,34.2,35.39,66384700,18.46836,-0.14474,31.90778,35.02,33.0445,32.5122,34.01135,130291700.0,80.81348,33.69573,1.04406,0.7154,0.32866,68.79895,0.84085,67.53711,0.0149125322626901
2010-11-08 00:00:00,36.09,36.71,35.21,35.51,55498500,19.24342,-0.38667,31.87278,34.70857,32.6775,32.4514,34.00685,196676400.0,70.87166,22.00476,1.01453,0.63324,0.38129,70.69498,0.8634,65.21704,0.0033907883582933
2010-10-25 00:00:00,34.98,36.54,34.5,36.32,57111800,19.00676,0.65686,31.83623,34.40143,32.407,32.39,34.00615,252174900.0,61.43915,10.59132,0.94985,0.53792,0.41193,70.10176,1.01169,72.1726,0.0228104759222755
2010-10-18 00:00:00,34.82,35.17,34.13,34.8,49827100,18.87436,-0.01923,31.79116,33.88857,32.1385,32.3038,34.0023,195063100.0,47.8789,-1.04313,0.77101,0.43493,0.33608,69.23066,0.88915,65.63346,-0.0418502202643172
2010-10-11 00:00:00,34.47,34.85,33.7,34.29,51563200,19.83633,-0.15652,31.76092,33.60571,31.932,32.2216,34.0019,145236000.0,34.95951,-12.04135,0.6863,0.35091,0.33539,69.36253,0.86319,66.99713,-0.0146551724137929
2010-10-04 00:00:00,34.4,34.95,33.74,34.59,40996600,21.16685,0.15702,31.73551,33.38286,31.673,32.1226,34.00585,196799200.0,20.89622,-21.47231,0.62012,0.26707,0.35306,77.29698,0.94483,71.64885,0.0087489063867018
2010-09-27 00:00:00,32.95,34.34,32.56,34.24,50101600,22.56209,0.72472,31.70682,32.92429,31.481,32.0618,34.00205,155802600.0,5.65983,-29.29359,0.49609,0.1788,0.31728,77.05745,0.95802,72.16463,-0.0101185313674472
2010-09-20 00:00:00,33.37,33.42,32.54,33.21,42249400,23.99034,-0.18182,31.68136,32.53143,31.2875,32.0178,33.99935,105701000.0,-6.255,-35.29106,0.36619,0.09948,0.26671,68.30789,0.84763,63.59313,-0.0300817757009346
2010-09-13 00:00:00,32.76,33.41,32.43,33.36,51168900,24.62542,0.61225,31.666,32.25857,31.2065,31.9836,33.9997,147950400.0,-13.00219,-39.7563,0.29995,0.0328,0.26715,66.77563,0.90995,57.28801,0.0045167118337849
2010-09-06 00:00:00,33.08,33.52,32.51,32.73,48093700,25.29919,-0.34654,31.64897,32.13429,31.095,31.9086,33.99985,96781500.0,-24.40521,-43.18043,0.19576,-0.03398,0.22974,66.33546,0.83591,54.67913,-0.018884892086331
2010-08-30 00:00:00,32.6,33.07,32.36,32.82,21465000,26.08011,0.30986,31.63811,32.03143,31.158,31.8648,33.9996,144875200.0,-31.84936,-44.78337,0.12408,-0.09142,0.2155,66.9875,0.81301,58.06247,0.0027497708524291
2010-08-23 00:00:00,31.31,32.75,30.71,32.73,40623100,26.50724,0.69608,31.62623,31.91571,31.2675,31.8486,33.99925,123410200.0,-43.27088,-44.6474,0.02162,-0.14529,0.16691,61.36071,0.73831,61.74211,-0.0027422303473493
2010-08-16 00:00:00,31.63,32.05,29.88,31.38,54947300,26.67209,-0.11521,31.61513,31.50143,31.3475,31.8098,33.9955,82787100.0,-51.1051,-42.12251,-0.10031,-0.18702,0.08671,53.321,0.50494,54.25424,-0.0412465627864343
2010-08-09 00:00:00,31.16,32.46,31.1,31.49,55000700,26.18826,0.24265,31.6175,31.36,31.524,31.7828,33.9968,137734400.0,-49.91911,-36.57348,-0.11703,-0.2087,0.09167,49.64768,0.49533,57.48886,0.0035054174633524
2010-08-02 00:00:00,32.75,32.76,30.86,31.3,54080800,26.31685,-0.76316,31.61878,30.86857,31.675,31.7572,33.9949,82733700.0,-49.49528,-29.89532,-0.14786,-0.23162,0.08376,51.15075,0.4515,53.83476,-0.0060336614798347
2010-07-26 00:00:00,32.52,32.93,32.18,32.49,47385300,26.45533,-0.04,31.62198,30.69714,31.794,31.7374,33.99425,136814500.0,-48.31742,-22.06741,-0.16571,-0.25256,0.08685,47.89058,0.58793,53.11678,0.0380191693290734
2010-07-19 00:00:00,32.08,32.5,31.42,32.01,44418700,27.37776,-0.06482,31.61326,30.47714,31.834,31.6834,33.99055,89429200.0,-46.44218,-12.87977,-0.30725,-0.27427,-0.03298,41.59945,0.522,52.87609,-0.0147737765466298
2010-07-12 00:00:00,30.0,32.05,29.43,32.01,58437600,28.00155,0.76718,31.60927,30.28571,31.892,31.6474,33.99145,89429200.0,-43.81933,-2.0222,-0.43457,-0.26602,-0.16854,41.80314,0.51459,57.38022,0.0
2010-07-05 00:00:00,30.41,30.91,29.75,29.83,49491900,28.28316,-0.5,31.60524,29.87143,31.8665,31.5896,33.98925,30991600.0,-38.83164,9.92103,-0.59075,-0.22389,-0.36686,35.79809,0.24833,46.80883,-0.0681037175882536
2010-06-28 00:00:00,28.63,30.39,27.8,30.39,40298100,27.52327,0.67954,31.62309,30.00286,31.9895,31.568,33.9985,80483500.0,-30.62569,22.5921,-0.55953,-0.13217,-0.42736,35.74807,0.29696,52.25726,0.0187730472678513
2010-06-21 00:00:00,30.07,30.18,27.67,28.05,66551000,26.17984,-0.80478,31.63548,30.0,32.0185,31.4924,34.00035,40185400.0,-20.54685,34.99856,-0.56857,-0.02533,-0.54324,35.60037,-0.00881,44.56785,-0.0769990128331687
2010-06-14 00:00:00,31.5,31.8,29.49,30.1,61823600,24.52252,-0.60606,31.67151,30.50571,32.14,31.4176,34.016,106736400.0,-1.16381,47.77407,-0.33359,0.11048,-0.44407,43.1819,0.21119,47.03525,0.0730837789661318
2010-06-07 00:00:00,30.95,31.26,30.32,30.95,45659000,23.45804,0.0,31.68731,30.65286,32.142,31.3186,34.01935,168560000.0,10.18436,58.71065,-0.23753,0.2215,-0.45903,50.88624,0.33102,47.54116,0.0282392026578073
2010-05-31 00:00:00,29.13,30.67,28.55,30.67,66955500,22.70087,0.72642,31.69472,31.08714,32.176,31.216,34.01485,122901000.0,20.95587,67.82078,-0.19803,0.33625,-0.53428,52.7428,0.28445,45.43505,-0.0090468497576735
2010-05-24 00:00:00,30.44,30.95,29.04,29.11,52519500,21.29807,-0.69634,31.70502,31.70714,32.3325,31.124,34.0154,55945500.0,34.37134,75.38312,-0.11621,0.46982,-0.58604,45.22556,0.03832,41.88767,-0.0508640365177698
2010-05-17 00:00:00,30.24,31.33,28.87,30.75,75258000,19.99734,0.20732,31.7311,32.45286,32.623,31.1022,34.0289,108465000.0,51.27597,81.16792,0.14874,0.61633,-0.46759,51.54089,0.21897,45.88871,0.056338028169014
2010-05-10 00:00:00,31.72,32.35,29.1,30.37,113066300,18.59656,-0.41538,31.74096,33.04714,32.735,31.038,34.03565,33207000.0,63.66969,85.65405,0.31777,0.73323,-0.41546,60.0487,0.13296,43.13628,-0.0123577235772357
2010-05-03 00:00:00,32.39,33.06,31.32,31.59,78928400,17.17864,-0.45977,31.75474,33.63857,32.887,30.974,34.0385,146273300.0,75.20805,89.57562,0.56759,0.8371,-0.26951,60.43329,0.28689,45.37243,0.0401712216002634
2010-04-26 00:00:00,34.08,34.24,29.48,31.13,110548800,16.64978,-0.61975,31.75639,33.93714,32.907,30.8682,34.0335,67344900.0,81.03239,92.84767,0.75397,0.90447,-0.1505,52.86843,0.20518,47.20956,-0.0145615701171256
2010-04-19 00:00:00,35.24,35.47,33.88,33.99,60061800,16.08023,-0.78616,31.76269,34.24571,32.9725,30.7622,34.03075,177893700.0,94.43274,96.47882,1.02773,0.9421,0.08563,55.59253,0.67473,52.35418,0.0918727915194348
2010-04-12 00:00:00,34.07,35.14,33.74,35.01,43897700,15.99198,0.67143,31.7403,34.12857,32.9005,30.6184,34.02485,237955500.0,97.26544,99.8383,1.071,0.92069,0.15031,56.14487,0.86643,62.33493,0.0300088261253308
2010-04-05 00:00:00,34.93,35.03,34.05,34.33,44520300,16.14745,-0.61224,31.70744,33.62714,32.7675,30.4328,34.0126,194057800.0,92.17553,103.6552,1.00679,0.88311,0.12368,55.68684,0.78748,56.9682,-0.019423021993716
2010-03-29 00:00:00,34.61,35.16,34.4,34.91,42235500,16.00331,0.39474,31.68108,33.33571,32.673,30.2482,34.0022,238578100.0,89.0169,109.10532,0.97943,0.85219,0.12723,59.25743,0.92634,61.01177,0.016894844159627
2010-03-22 00:00:00,34.0,34.56,33.82,34.51,32800400,15.49672,0.68919,31.64863,32.77286,32.528,30.039,33.9966,196342600.0,86.43455,116.8777,0.87121,0.82039,0.05082,57.99644,0.90848,63.01047,-0.0114580349470065
2010-03-15 00:00:00,33.01,34.42,32.85,33.68,68963500,15.34209,0.42675,31.61987,32.19714,32.337,29.8256,33.99725,163542200.0,91.65115,127.34545,0.76113,0.80768,-0.04655,53.47785,0.78301,58.10394,-0.0240509997102288
2010-03-08 00:00:00,33.3,33.53,32.58,33.29,76795500,15.26714,-0.01052,31.59917,31.69143,32.12,29.6282,33.99635,94578700.0,98.96384,139.59569,0.69407,0.81932,-0.12525,46.81964,0.72308,52.47301,-0.0115795724465558
2010-03-01 00:00:00,31.67,33.38,31.5,33.17,78333400,15.78579,0.79787,31.58218,31.45429,32.033,29.4204,34.0019,17783200.0,104.65647,151.6564,0.63809,0.85063,-0.21254,46.1856,0.72065,44.75307,-0.0036046860919194
2010-02-22 00:00:00,32.41,32.58,30.79,31.5,83334900,16.44838,-0.50838,31.56622,31.54429,31.9765,29.18,34.0008,-60550200.0,113.71271,163.12284,0.56958,0.90376,-0.33418,39.02959,0.40558,37.31476,-0.0503466988242388
2010-02-15 00:00:00,31.36,32.46,31.34,32.29,74751700,17.7011,0.83036,31.56688,32.03286,31.9765,28.918,34.00505,22784700.0,124.66809,175.16271,0.64389,0.98731,-0.34342,46.92077,0.56212,42.22105,0.025079365079365
2010-02-08 00:00:00,30.54,31.14,29.96,30.97,109864300,18.66728,0.36441,31.55962,32.13286,31.8425,28.6596,34.00385,-51967000.0,131.61758,187.05355,0.64892,1.07317,-0.42424,46.06597,0.33958,37.50217,-0.0408795292660266
2010-02-01 00:00:00,30.46,31.62,29.48,30.48,106477500,19.51876,0.00935,31.56554,32.48143,31.821,28.4498,34.00995,-161831300.0,141.22662,199.54107,0.78032,1.17923,-0.39891,42.52205,0.25647,39.33557,-0.0158217629964481
2010-01-25 00:00:00,31.96,32.24,30.12,30.14,79288900,20.43573,-0.85849,31.57645,32.69714,31.8975,28.272,34.0141,-268308800.0,158.96829,211.43129,0.98656,1.27895,-0.29239,44.70861,0.17261,36.37022,-0.0111548556430446
2010-01-18 00:00:00,33.85,34.35,31.55,31.63,58168600,21.84603,-0.79286,31.59089,33.02571,31.93,28.1222,34.0221,-189019900.0,180.64425,221.58359,1.27007,1.35205,-0.08198,47.06673,0.4426,42.28569,0.0494359654943596
2010-01-11 00:00:00,35.36,35.38,33.63,33.8,51434400,22.62799,-0.89143,31.5905,33.15714,31.85,27.9108,34.02255,-130851300.0,201.90334,229.60494,1.46176,1.37255,0.08921,54.99256,0.85587,49.44055,0.0686057540309832
2010-01-04 00:00:00,33.58,34.92,33.45,34.92,34898400,21.45299,0.91156,31.56829,32.95,31.6705,27.675,34.0118,-79416900.0,207.51021,235.34353,1.4642,1.35024,0.11396,62.80303,1.10742,54.18004,0.0331360946745562
2009-12-28 00:00:00,33.53,33.72,32.99,32.99,13288100,20.4296,-0.73972,31.5346,32.59571,31.44,27.4274,33.9917,-114315300.0,207.85449,240.63773,1.332,1.32175,0.01024,55.28528,0.83984,44.49086,-0.0552691867124857
2009-12-21 00:00:00,32.2,33.49,32.16,33.41,17799300,20.02951,0.90977,31.51998,32.45571,31.28,27.2344,33.98215,-101027200.0,222.07157,246.50444,1.34038,1.31919,0.02119,50.49435,0.96874,49.31253,0.0127311306456501
2009-12-14 00:00:00,32.68,33.13,31.67,31.99,44388600,19.74471,-0.4726,31.50098,32.06714,31.12,27.0376,33.9731,-118826500.0,231.68563,251.4959,1.28883,1.3139,-0.02507,52.7643,0.70782,49.25301,-0.0425022448368751
2009-12-07 00:00:00,32.43,32.93,31.83,32.44,45223100,19.66408,0.00909,31.49607,31.68857,30.9765,26.841,33.9637,-74437900.0,244.00524,254.85302,1.34886,1.32016,0.0287,58.57204,0.82897,46.20915,0.0140668959049703
2009-11-30 00:00:00,32.44,33.61,32.09,32.55,67627300,19.70084,0.07237,31.48658,31.56143,30.792,26.6478,33.9544,-29214800.0,248.23863,256.30271,1.36005,1.31299,0.04706,59.12786,0.87915,44.67892,0.0033908754623921
2009-11-23 00:00:00,32.95,33.26,31.96,32.35,32923500,19.51031,-0.46154,31.47589,31.48857,30.495,26.4588,33.9486,-96842100.0,250.33901,257.26261,1.34334,1.30122,0.04212,57.33444,0.82996,47.07721,-0.0061443932411673
2009-11-16 00:00:00,32.25,33.28,32.03,32.44,47883000,19.49903,0.152,31.46711,31.36714,30.093,26.2504,33.93825,-63918600.0,252.83638,258.23431,1.32285,1.29069,0.03216,55.79313,0.81122,53.768,0.0027820710973722
2009-11-09 00:00:00,31.07,32.38,31.07,32.01,62748700,19.43118,0.71756,31.45733,30.96286,29.7285,26.0646,33.92865,-111801600.0,253.55062,258.27041,1.26828,1.28265,-0.01437,47.48576,0.77292,51.42166,-0.0132552404438963
2009-11-02 00:00:00,29.45,31.0,28.95,30.69,61209600,19.83508,0.60488,31.45177,30.75286,29.419,25.8264,33.9176,-174550300.0,255.158,255.95157,1.22397,1.28624,-0.06228,46.6228,0.6454,46.31529,-0.0412371134020617
2009-10-19 00:00:00,31.6,32.02,29.07,29.34,70240700,21.09336,-0.7661,31.45943,30.94143,29.188,25.667,33.9152,-235759900.0,260.65486,252.4313,1.28401,1.30181,-0.01781,45.87539,0.51666,45.37095,-0.0439882697947214
2009-10-12 00:00:00,32.16,32.67,31.33,31.55,42094500,22.36746,-0.45522,31.48073,31.14857,29.122,25.5776,33.9191,-165519200.0,266.99473,247.55627,1.47941,1.30627,0.17315,54.76558,0.76454,54.23423,0.0753237900477163
2009-10-05 00:00:00,31.62,32.61,31.25,32.04,43028700,21.99957,0.30882,31.48004,30.93143,28.9215,25.465,33.90985,-123424700.0,261.89967,240.93378,1.48229,1.26298,0.21931,60.23512,0.84675,60.83179,0.0155309033280506
2009-09-28 00:00:00,29.82,31.62,29.64,31.5,42394900,21.63344,0.84848,31.47441,30.67,28.678,25.2822,33.89615,-166453400.0,257.0525,234.05648,1.41451,1.20815,0.20635,53.78389,0.82671,61.32544,-0.0168539325842695
2009-09-21 00:00:00,30.61,31.56,29.17,29.61,57880000,21.74354,-0.41841,31.47415,30.5,28.418,25.1672,33.8817,-208848300.0,256.8777,226.0924,1.3624,1.15656,0.20583,52.49778,0.64079,59.73824,-0.06
2009-09-14 00:00:00,31.59,32.26,30.34,30.54,48721400,21.8932,-0.54688,31.49289,30.52571,28.229,25.0886,33.8729,-150968300.0,259.0843,215.55708,1.46851,1.10511,0.3634,53.19907,0.76627,64.73179,0.0314083080040525
2009-09-07 00:00:00,30.46,32.78,30.32,32.01,51244600,21.12409,0.63008,31.50246,30.47857,28.042,25.0816,33.8576,-102246900.0,253.16128,201.95254,1.48789,1.01425,0.47364,52.13206,0.96721,70.74551,0.0481335952848722
2009-08-31 00:00:00,30.58,31.12,29.96,30.79,37403100,20.29581,0.18104,31.49736,30.06571,27.728,25.1462,33.83015,-153491500.0,232.68108,186.16955,1.34132,0.89584,0.44548,52.02104,0.88815,71.9193,-0.0381130896594813
2009-08-24 00:00:00,29.74,30.11,28.67,30.03,42405600,20.14201,0.20139,31.50447,29.77429,27.4435,25.296,33.8078,-190894600.0,223.47554,171.06936,1.25895,0.78447,0.47448,52.49465,0.83684,74.12149,-0.0246833387463462
2009-08-17 00:00:00,30.59,30.67,29.26,30.21,42770600,20.49336,-0.2695,31.51929,29.28571,27.1645,25.457,33.7906,-148489000.0,216.77962,155.9372,1.21289,0.66586,0.54703,53.56904,0.89471,74.95721,0.005994005994006
2009-08-10 00:00:00,28.96,30.32,28.51,30.31,55735600,20.43411,0.74586,31.53245,28.44286,26.846,25.5972,33.77705,-105718400.0,207.39229,139.67745,1.11812,0.5291,0.58902,54.00607,0.94971,72.15723,0.0033101621979476
2009-08-03 00:00:00,29.96,30.68,29.36,29.79,69585300,20.5391,-0.12879,31.54473,27.70571,26.521,25.786,33.7609,-161454000.0,200.00401,121.48984,0.97072,0.38184,0.58888,54.96869,0.93913,63.95598,-0.0171560541075552
2009-07-27 00:00:00,29.63,30.6,29.5,30.21,54352700,20.0379,0.52727,31.56237,27.13857,26.1765,25.9852,33.7511,-91868700.0,185.37575,101.04343,0.82141,0.23462,0.58678,64.28317,1.04163,67.66377,0.0140986908358509
2009-07-20 00:00:00,28.84,29.39,27.78,29.12,53764200,19.39685,0.17391,31.57596,26.54714,25.7235,26.168,33.74005,-146221400.0,162.05985,78.60309,0.57612,0.08793,0.48819,63.44266,0.9408,62.08821,-0.0360807679576299
2009-07-13 00:00:00,26.95,28.75,26.73,28.75,60128300,19.20634,0.89109,31.60064,26.39,25.1875,26.355,33.73195,-199985600.0,136.64346,55.47226,0.36565,-0.03412,0.39977,62.67918,0.87879,61.05495,-0.012706043956044
2009-07-06 00:00:00,24.36,26.83,23.94,26.61,34335100,19.28143,0.77855,31.62929,26.21714,24.7185,26.573,33.72455,-260113900.0,111.1143,31.52285,0.12936,-0.13406,0.26342,60.66589,0.68742,55.32584,-0.0744347826086956
2009-06-29 00:00:00,24.73,25.0,23.85,24.31,53586300,20.30143,-0.36522,31.67974,26.29714,24.412,26.8212,33.732,-294449000.0,96.77937,5.98486,0.04378,-0.19992,0.2437,59.82699,0.49036,51.86851,-0.0864336715520481
2009-06-22 00:00:00,26.01,26.42,25.11,25.15,29379800,21.22555,-0.65649,31.75381,26.58143,24.276,27.127,33.7549,-240862700.0,87.28615,-21.89977,0.16809,-0.26084,0.42894,66.72639,0.58048,51.00291,0.0345536816125051
2009-06-15 00:00:00,25.65,26.03,24.59,25.82,57995700,22.73498,0.11806,31.82018,26.67857,24.151,27.4124,33.7721,-211482900.0,70.44183,-52.7089,0.23879,-0.36808,0.60687,67.03825,0.65288,54.20717,0.0266401590457256
2009-06-08 00:00:00,27.7,27.7,25.68,26.07,72461200,24.36501,-0.80693,31.88048,26.81857,23.913,27.685,33.7862,-153487200.0,43.70381,-84.95496,0.25734,-0.51979,0.77713,74.6685,0.69395,52.53463,0.0096824167312161
2009-06-01 00:00:00,27.39,28.66,26.83,28.02,56678600,25.67241,0.34426,31.93888,26.77,23.71,28.0016,33.7997,-81026000.0,15.98633,-116.54633,0.25181,-0.71408,0.96589,80.3394,0.88988,60.3579,0.0747986191024165
2009-05-25 00:00:00,27.62,28.38,26.94,27.54,48766600,26.27655,-0.05556,31.97826,26.35286,23.436,28.3096,33.7991,-137704600.0,-16.58729,-148.45666,0.04255,-0.95555,0.9981,73.38546,0.8963,62.41379,-0.0171306209850107
2009-05-18 00:00:00,26.17,27.2,25.76,27.17,31669100,27.06939,0.69444,32.02287,25.91143,23.226,28.6496,33.79985,-186471200.0,-46.11764,-179.18155,-0.17629,-1.20507,1.02879,66.79255,0.90882,64.28756,-0.0134350036310819
2009-05-11 00:00:00,26.12,28.02,25.93,26.3,55148000,28.54728,0.08612,32.07164,25.43571,23.046,28.9896,33.7996,-218140300.0,-78.90124,-209.00847,-0.41537,-1.46227,1.0469,64.50128,0.86335,62.3313,-0.0320206109679793
2009-05-04 00:00:00,26.31,26.83,25.26,25.83,50144000,30.0303,-0.30573,32.12965,25.08,22.839,29.3538,33.8048,-273288300.0,-118.72758,-237.33035,-0.6259,-1.724,1.0981,63.78798,0.8533,71.97381,-0.0178707224334602
2009-04-27 00:00:00,26.07,27.62,25.93,26.8,53191000,32.27616,0.43195,32.19296,24.66143,22.6865,29.7146,33.81965,-223144300.0,-154.1823,-262.80077,-0.83766,-1.99852,1.16087,64.69487,1.0136,73.23214,0.0375532326751839
2009-04-20 00:00:00,24.7,26.11,24.05,25.73,47244600,34.29858,0.5,32.24716,23.85429,22.5015,30.0968,33.8263,-276335300.0,-189.99604,-285.56155,-1.19451,-2.28874,1.09423,55.8729,0.95568,73.75156,-0.0399253731343283
2009-04-13 00:00:00,23.94,25.28,22.85,25.1,47645000,36.53168,0.47737,32.31266,22.80714,22.3115,30.4512,33.83815,-323579900.0,-219.77268,-305.36166,-1.52367,-2.5623,1.03862,46.58803,0.93264,70.40684,-0.024485036921881
2009-04-06 00:00:00,23.8,24.63,23.54,24.45,30921100,38.40967,0.59633,32.38515,21.98857,22.214,30.798,33.8528,-371224900.0,-240.61849,-322.62275,-1.85749,-2.82195,0.96446,47.04936,0.87406,63.14724,-0.0258964143426295
2009-03-30 00:00:00,23.46,23.98,22.44,23.84,22282600,40.78963,0.24675,32.4649,21.42143,21.9965,31.187,33.87,-402146000.0,-271.20665,-338.61692,-2.19037,-3.06307,0.8727,45.89491,0.81363,60.38239,-0.0249488752556237
2009-03-23 00:00:00,22.27,23.88,21.65,23.81,39628900,42.95168,0.69058,32.55158,21.1,21.9405,31.595,33.88585,-424428600.0,-293.11135,-352.54837,-2.52127,-3.28124,0.75997,42.08877,0.82945,55.4966,-0.001258389261745
2009-03-16 00:00:00,21.63,23.54,21.43,22.9,40163000,45.21956,0.6019,32.63944,20.93429,21.9935,31.9624,33.9106,-464057500.0,-314.55992,-365.01488,-2.90389,-3.47123,0.56734,43.58465,0.65061,53.25876,-0.0382192356152877
2009-03-09 00:00:00,20.58,22.12,20.27,21.15,33588600,47.46528,0.30811,32.73732,20.67143,22.1445,32.3626,33.93615,-504220500.0,-333.79817,-375.92583,-3.25737,-3.61307,0.3557,45.22932,0.35576,47.27577,-0.0764192139737991
2009-03-02 00:00:00,19.0,19.09,17.83,18.4,42605800,49.02947,-0.47619,32.85378,20.79429,22.232,32.744,33.9708,-537809100.0,-347.96128,-384.5841,-3.48297,-3.70199,0.21902,39.03584,-0.05848,42.94093,-0.1300236406619385
2009-02-23 00:00:00,20.72,20.72,19.0,19.37,42742700,48.42521,-0.78488,32.99904,21.38571,22.5995,33.142,34.0164,-495203300.0,-359.02936,-391.00503,-3.44025,-3.75675,0.31649,45.79151,0.00792,47.36144,0.0527173913043479
2009-02-16 00:00:00,20.89,21.08,20.0,20.48,35609600,48.07829,-0.37963,33.13602,21.95286,22.915,33.5464,34.0699,-452460600.0,-368.19706,-395.80211,-3.43446,-3.83587,0.40141,44.50123,0.11845,47.39052,0.057305110996386
2009-02-09 00:00:00,22.7,23.03,21.07,21.59,60646600,47.98852,-0.56633,33.26321,22.39429,23.4005,33.9542,34.11875,-416851000.0,-375.12246,-398.2698,-3.49012,-3.93622,0.4461,42.99331,0.29032,52.54866,0.05419921875
2009-02-02 00:00:00,20.84,22.77,20.52,22.65,54522100,48.22167,0.80444,33.38053,22.47571,24.083,34.3488,34.16495,-356204400.0,-384.566,-399.03948,-3.62342,-4.04775,0.42433,51.78669,0.39217,54.20523,0.0490968040759609
2009-01-26 00:00:00,22.25,22.79,20.93,21.06,51372000,48.25608,-0.63979,33.48837,22.49429,24.8645,34.7008,34.20875,-410726500.0,-396.58976,-396.70495,-3.84878,-4.15383,0.30505,53.21473,0.28943,45.78598,-0.0701986754966887
2009-01-19 00:00:00,22.53,22.53,21.06,22.01,46624800,48.41079,-0.35374,33.61328,22.78571,25.7155,35.0762,34.26335,-359354500.0,-405.30991,-389.68947,-3.91856,-4.23009,0.31153,50.54008,0.32395,48.683,0.0451092117758786
